id,image_name,image_organ,answer,answer_type,question_type,question,phrase_type
1544,images/synpic37605.jpg,"No. The <task_related_visual>region of interest appears isointense to surrounding brain tissue on this T2-weighted MRI</task_related_visual>, indicating no contrast enhancement.",CLOSED,COLOR,<task_related>Does the lesion above enhance</task_related>?,freeform
1545,images/synpic37605.jpg,"No. The lesion does not show <task_related_visual>increased signal intensity</task_related_visual> on this <task_related_visual>T2-weighted MRI</task_related_visual>, indicating a lack of enhancement.",CLOSED,COLOR,Is the <task_related>lesion</task_related> <task_related>enchanced</task_related>?,frame
1546,images/synpic37605.jpg,No. The lesion lacks the <task_related_visual>typical post-contrast hyperintensity</task_related_visual> indicating <task_related_visual>no enhancement</task_related_visual> in the provided T2-weighted MRI.,CLOSED,COLOR,Is there <task_related>enhancement</task_related> of the <task_related>lesion</task_related>?,para
1547,images/synpic37605.jpg,No. The MRI does not show <task_related_visual>contrast enhancement</task_related_visual>; the lesion appears <task_related_visual>hyperintense on T2-weighted imaging</task_related_visual> without evidence of <task_related_visual>gadolinium uptake</task_related_visual>.,CLOSED,COLOR,Is the <task_related>lesion</task_related> <task_related>enchanced</task_related>?,frame
1550,images/synpic59536.jpg,"Right hemisphere. The lesion is in the <task_related_visual>right basal ganglia region</task_related_visual>, demonstrated as a <task_related_visual>hyperintense signal on this brain MRI</task_related_visual>.",OPEN,POS,Where is/are the <task_related>brain lesions</task_related> located?,frame
1552,images/synpic59536.jpg,"Right hemisphere. In the provided brain MRI, a <task_related_visual>hyperintense lesion is visible in the right hemisphere</task_related_visual>, suggesting the location of brain lesions.",OPEN,POS,<task_related>Where</task_related> is/are the <task_related>brain lesions</task_related> located?,frame
1553,images/synpic52828.jpg,"heterogeneous. The abscess shows <task_related_visual>mixed density with both hypo- and hyperdense areas</task_related_visual>, consistent with a <task_related_visual>heterogeneous appearance</task_related_visual>.",CLOSED,ATTRIB,Is the <task_related>consistency</task_related> of the <task_related>abscess</task_related> located in the <task_related>left upper quadrant</task_related> <task_related>homogeneous</task_related> or <task_related>heterogeneous</task_related>?,freeform
1554,images/synpic52828.jpg,"heterogeneous. The abscess contains <task_related_visual>areas of mixed density</task_related_visual>, indicative of a <task_related_visual>heterogeneous consistency</task_related_visual>.",CLOSED,ATTRIB,<task_related>How would you describe</task_related> the <task_related>consistency of the abscess</task_related> as homogenous or heterogenous?,frame
1555,images/synpic52828.jpg,"heterogeneous. The abscess contains <task_related_visual>areas of differing density</task_related_visual>, suggesting a <task_related_visual>heterogeneous composition</task_related_visual>.",CLOSED,ATTRIB,Is the <task_related>abscess</task_related> in the <task_related>left upper quadrant</task_related> <task_related>homogenous</task_related> or <task_related>heterogeneous</task_related>?,para
1556,images/synpic52828.jpg,"heterogeneous. The abscess shows <task_related_visual>areas of different density</task_related_visual>, indicating it's heterogeneous. <task_related_visual>Low to high attenuation areas</task_related_visual> suggest varying contents/degrees of organization.",CLOSED,ATTRIB,How would you describe the <task_related>consistency</task_related> of the <task_related>abscess</task_related> as homogenous or heterogenous?,frame
1557,images/synpic17145.jpg,No. The <task_related_visual>lung fields are clear with no visible visceral pleural line associated with pneumothorax; the lung markings are intact to the chest wall.</task_related_visual>,CLOSED,PRES,Is there a <task_related>pneumothorax</task_related> seen in the above image?,freeform
1558,images/synpic17145.jpg,No. There is <task_related_visual>no visible visceral pleural line separation from chest wall</task_related_visual> indicating pneumothorax on this chest X-ray.,CLOSED,PRES,<task_related>Is/Are there</task_related> a <task_related>pneumothorax</task_related>?,frame
1559,images/synpic17145.jpg,"No. The lung fields do <task_related_visual>not show absence of lung markings or a visceral pleural line</task_related_visual>, indicating no pneumothorax.",CLOSED,PRES,Is there a <task_related>pneumothorax</task_related> present?,para
1560,images/synpic17145.jpg,"No. The <task_related_visual>visceral pleural line is not visible,</task_related_visual> and there are <task_related_visual>no areas of absent lung markings</task_related_visual>, which typically indicate pneumothorax.",CLOSED,PRES,<task_related>Is/Are there</task_related> a <task_related>pneumothorax</task_related>?,frame
1561,images/synpic53287.jpg,"4th ventricle. The lesion is adjacent to the <task_related_visual>dorsal aspect of the brainstem</task_related_visual>, compressing the <task_related_visual>4th ventricle from above</task_related_visual>.",OPEN,ABN,<task_related>What ventricle</task_related> is the <task_related>lesion compressing</task_related>?,freeform
1562,images/synpic53287.jpg,"4th ventricle. The lesion appears as a <task_related_visual>hyperintense mass</task_related_visual> in the <task_related_visual>posterior fossa</task_related_visual> on this T1 post-contrast MRI, distorting the <task_related_visual>4th ventricle</task_related_visual>.",OPEN,ABN,<task_related>What</task_related> <task_related>ventricle</task_related> is compressed by the lesion?,frame
1563,images/synpic53287.jpg,"4th ventricle. The image shows a <task_related_visual>mass lesion in the cerebellum causing effacement of the 4th ventricle</task_related_visual>, visible as <task_related_visual>a loss of the normal CSF space</task_related_visual>.",OPEN,ABN,<task_related>Which ventricle</task_related> is <task_related>compressed</task_related> by the <task_related>lesion</task_related>?,para
1564,images/synpic53287.jpg,"4th ventricle. The lesion is compressing the <task_related_visual>4th ventricle</task_related_visual>, visible as a <task_related_visual>hyperintense mass posterior to the brainstem</task_related_visual> on this brain MRI.",OPEN,ABN,<task_related>What ventricle</task_related> is <task_related>compressed by the lesion</task_related>?,frame
1565,images/synpic23631.jpg,"Yes. Yes, this is a <task_related_visual>noncontrast CT image of the head</task_related_visual>, characterized by <task_related_visual>high-resolution, cross-sectional views of the brain without contrast enhancement</task_related_visual>.",CLOSED,MODALITY,Is this a <task_related>noncontrast CT</task_related>?,freeform
1566,images/synpic57317.jpg,"right lateral ventricle. <task_related_visual>Hyperdense area in the region of right lateral ventricle</task_related_visual>, indicative of a hematoma on this CT head image.",OPEN,POS,<task_related>Where</task_related> do you see a <task_related>large hematoma</task_related>?,freeform
1567,images/synpic57317.jpg,"right lateral ventricle. In the image, a <task_related_visual>hyperdense area</task_related_visual> is visible in the <task_related_visual>right lateral ventricle</task_related_visual>, consistent with a hematoma.",OPEN,POS,<task_related>Where</task_related> is/are the <task_related>large hematoma</task_related> located?,frame
1568,images/synpic57317.jpg,right lateral ventricle. The large hematoma is <task_related_visual>hyperdense within the right ventricular body and atrium</task_related_visual>.,OPEN,POS,<task_related>Where</task_related> is the <task_related>large hematoma located</task_related>?,para
1569,images/synpic57317.jpg,right lateral ventricle. The <task_related_visual>hyperdense area within the right lateral ventricle</task_related_visual> indicates the large hematoma's location.,OPEN,POS,<task_related>Where</task_related> is/are the <task_related>large hematoma</task_related> located?,frame
1570,images/synpic56422.jpg,Brain. This is a brain MRI showing the <task_related_visual>cerebral hemispheres and cerebellum</task_related_visual>.,OPEN,ORGAN,<task_related>What organ system</task_related> is shown in the <task_related>above image</task_related>?,freeform
1571,images/synpic56422.jpg,"Brain. Axial view of the brain shows <task_related_visual>cerebral cortex, ventricles, and cerebellum</task_related_visual>, indicating this is a brain MRI.",OPEN,ORGAN,<task_related>Which organ system</task_related> is shown in the image?,para
1572,images/synpic59536.jpg,"DWI. The bright signal in the left cerebral hemisphere suggests <task_related_visual>restricted diffusion, characteristic of DWI MRI sequences</task_related_visual>.",OPEN,MODALITY,Is <task_related>MRI imaging modality</task_related> used?,para
1573,images/synpic59536.jpg,"DWI. The image is a <task_related_visual>Diffusion Weighted Imaging (DWI) MRI of the head</task_related_visual>, characterized by the <task_related_visual>variation in signal intensity based on water molecule diffusion in tissues</task_related_visual>.",OPEN,MODALITY,<task_related>What type</task_related> of <task_related>MRI</task_related> is the above image?,freeform
1574,images/synpic17153.jpg,"Yes. The brain's midline is <task_related_visual>deviated to the right</task_related_visual>, consistent with a midline shift due to <task_related_visual>mass effect from the left side</task_related_visual>.",CLOSED,PRES,Does the image show <task_related>midline shift</task_related>?,para
1575,images/synpic17153.jpg,"yes. The ventricular system is <task_related_visual>deviated towards the right</task_related_visual>, indicating <task_related_visual>midline shift to the right</task_related_visual>.",CLOSED,PRES,<task_related>Is/Are</task_related> there <task_related>midline shift</task_related> present?,frame
1576,images/synpic17153.jpg,"Yes, <task_related_visual>deviation of ventricular system from the midline</task_related_visual>. The <task_related_visual>asymmetry of the lateral ventricles indicates a shift to the right</task_related_visual>.",CLOSED,PRES,Is there <task_related>midline shift</task_related>?,freeform
1577,images/synpic17153.jpg,"Yes. Yes, the <task_related_visual>falx cerebri is deviated from the midline</task_related_visual> indicating a shift.",CLOSED,PRES,<task_related>Is/Are</task_related> there <task_related>midline shift</task_related> present?,frame
1579,images/synpic53287.jpg,Right cerebellopontine angle. The lesion is seen as <task_related_visual>a hyperintense mass in the right cerebellopontine angle</task_related_visual> region on this MRI brain scan.,OPEN,POS,<task_related>Where</task_related> is/are the <task_related>brain lesion</task_related> located?,frame
1581,images/synpic53287.jpg,Right cerebellopontine angle. The lesion is seen as <task_related_visual>a hyperintense mass in the right cerebellopontine angle</task_related_visual> on this T1-weighted MRI with contrast.,OPEN,POS,<task_related>Where</task_related> is/are the <task_related>brain lesion</task_related> located?,frame
1582,images/synpic31394.jpg,"No. The cardiac silhouette is within <task_related_visual>normal limits in size</task_related_visual>, maintaining a usual <task_related_visual>cardiothoracic ratio</task_related_visual> without cardiomegaly.",CLOSED,SIZE,Does the <task_related>heart</task_related> look <task_related>enlarged</task_related>?,para
1583,images/synpic31394.jpg,"No. The cardiac silhouette is <task_related_visual>within normal size limits</task_related_visual> for the chest X-ray, indicating no <task_related_visual>cardiac enlargement</task_related_visual>.",CLOSED,SIZE,<task_related>Is/Are</task_related> the <task_related>heart enlarged</task_related>?,frame
1584,images/synpic31394.jpg,No. The heart size is within normal limits; <task_related_visual>cardiothoracic ratio appears less than 50%</task_related_visual>.,CLOSED,SIZE,Is the <task_related>heart enlarged</task_related>?,freeform
1585,images/synpic31394.jpg,"No. The cardiac silhouette is <task_related_visual>within normal limits</task_related_visual>, not enlarged or distorted, indicating no cardiac enlargement.",CLOSED,SIZE,Is/Are the <task_related>heart</task_related> <task_related>enlarged</task_related>?,frame
1586,images/synpic51426.jpg,"Axial. The image shows a <task_related_visual>cross-sectional view of the head</task_related_visual>, displaying <task_related_visual>symmetrical brain hemispheres consistent with an axial plane</task_related_visual>.",OPEN,PLANE,In <task_related>what plane</task_related> is the image above captured?,freeform
1587,images/synpic27576.jpg,"Kidneys. Both kidneys show <task_related_visual>multiple hypodense lesions</task_related_visual>, consistent with the presence of cysts or other similar pathologies.",OPEN,PRES,<task_related>What organ</task_related> contains <task_related>multiple lesions</task_related> in the above image?,freeform
1588,images/synpic27576.jpg,"Kidneys. The CT image shows <task_related_visual>multiple hypodense lesions</task_related_visual> in <task_related_visual>both kidneys</task_related_visual>, consistent with renal cysts or masses.",OPEN,PRES,<task_related>What is the organ</task_related> that contains <task_related>multiple lesions</task_related>?,frame
1589,images/synpic27576.jpg,"Kidneys. Both kidneys have <task_related_visual>multiple round hypodense areas</task_related_visual> consistent with cysts, common in polycystic kidney disease.",OPEN,PRES,<task_related>Which organ</task_related> has <task_related>multiple lesions</task_related>?,para
1590,images/synpic27576.jpg,Kidneys. The kidneys contain <task_related_visual>multiple hypoattenuating lesions consistent with cysts</task_related_visual> on this CT abdomen with contrast.,OPEN,PRES,<task_related>What</task_related> is the <task_related>organ</task_related> that contains <task_related>multiple lesions</task_related>?,frame
1591,images/synpic42805.jpg,"No. The cardiac silhouette is within <task_related_visual>normal limits for size</task_related_visual>, showing no <task_related_visual>cardiomegaly</task_related_visual> on this chest X-ray.",CLOSED,SIZE,Is the <task_related>heart</task_related> larger than <task_related>normal</task_related>?,para
1592,images/synpic42805.jpg,No. The <task_related_visual>cardiothoracic ratio is within normal limits</task_related_visual>; no enlargement is evident.,CLOSED,SIZE,Is/Are the <task_related>heart</task_related> <task_related>enlarged</task_related>?,frame
1593,images/synpic42805.jpg,"No. The <task_related_visual>cardiac silhouette occupies less than half the width of the thorax</task_related_visual>, indicating no <task_related_visual>cardiomegaly</task_related_visual>.",CLOSED,SIZE,Is the <task_related>heart</task_related> <task_related>enlarged</task_related>?,freeform
1594,images/synpic42805.jpg,"No. The <task_related_visual>cardiac silhouette is within normal size limits</task_related_visual> for the thoracic cavity, suggesting no enlargement.",CLOSED,SIZE,<task_related>Is/Are</task_related> the <task_related>heart enlarged</task_related>?,frame
1595,images/synpic31256.jpg,"X-ray. <task_related_visual>The radiopaque structures and characteristic bony outlines are visible</task_related_visual>, indicative of a <task_related_visual>chest X-ray imaging modality</task_related_visual>.",OPEN,MODALITY,<task_related>How</task_related> was <task_related>this image taken</task_related>?,para
1596,images/synpic31256.jpg,"X-ray. This is a chest X-ray, showing the <task_related_visual>lungs, ribs, and heart shadow</task_related_visual> characteristic of this imaging modality.",OPEN,MODALITY,<task_related>What imaging modality</task_related> is seen?,freeform
1597,images/synpic51426.jpg,"Yes. The <task_related_visual>shift of midline structures to the right</task_related_visual> indicates midline shift, which is visible on this MRI.",CLOSED,PRES,Does this image show <task_related>midline shift</task_related>?,para
1598,images/synpic51426.jpg,"Yes. The <task_related_visual>brain's midline is shifted towards the right</task_related_visual>, suggesting space-occupying lesion causing displacement.",CLOSED,PRES,Is there <task_related>midline shift</task_related>?,frame
1599,images/synpic51426.jpg,"Yes. The brain's <task_related_visual>midline structures are shifted to the left</task_related_visual>, indicating a midline shift.",CLOSED,PRES,Is there <task_related>midline shift</task_related> in this image?,freeform
1600,images/synpic51426.jpg,Yes. The MRI shows <task_related_visual>right-sided midline shift</task_related_visual> due to <task_related_visual>mass effect from intra-axial lesion on the right</task_related_visual>.,CLOSED,PRES,Is there <task_related>midline shift</task_related>?,frame
1601,images/synpic17738.jpg,"Chest. The image is a <task_related_visual>chest X-ray showing the lungs, heart, clavicles, and upper ribs</task_related_visual> clearly.",OPEN,ORGAN,<task_related>What organ system</task_related> is being <task_related>imaged</task_related>?,freeform
1604,images/synpic56422.jpg,"DWI. The MRI shows <task_related_visual>high-intensity areas typical of DWI</task_related_visual>, indicating restricted water diffusion often associated with acute infarction or ischemia.",OPEN,MODALITY,<task_related>How was this MRI taken</task_related>?,para
1605,images/synpic56422.jpg,"DWI. The image is a <task_related_visual>Diffusion-Weighted MRI (DWI) of the brain</task_related_visual>, characterized by <task_related_visual>bright signal intensities in areas of restricted diffusion</task_related_visual>.",OPEN,MODALITY,<task_related>What type</task_related> of <task_related>MRI</task_related> is this?,freeform
1606,images/synpic42805.jpg,"Upper lobes. Increased density is visible in both <task_related_visual>upper lobes</task_related_visual>, confirmed by <task_related_visual>multiple patchy opacities</task_related_visual>.",OPEN,POS,In which <task_related>lobes</task_related> do you see a <task_related>higher density of masses</task_related>?,freeform
1607,images/synpic42805.jpg,"Upper lobes. Bilateral upper lobes, The X-ray shows <task_related_visual>increased opacity in both upper lobes of the lungs</task_related_visual>.",OPEN,POS,<task_related>Where</task_related> is the <task_related>high density of masses located</task_related>?,frame
1608,images/synpic42805.jpg,"Upper lobes. Increased density is seen in <task_related_visual>both upper lobes</task_related_visual>, evidenced by the <task_related_visual>patchy opacities</task_related_visual>. These are common signs of pulmonary pathology.",OPEN,POS,<task_related>Which lobes</task_related> of the <task_related>lung</task_related> contain a <task_related>higher density of masses</task_related>?,para
1609,images/synpic42805.jpg,Upper lobes. <task_related_visual>Visible bilateral upper lobe masses</task_related_visual> consistent with <task_related_visual>high-density areas</task_related_visual> could suggest pathology such as tumors or infections.,OPEN,POS,<task_related>Where</task_related> is the <task_related>high density</task_related> of <task_related>masses located</task_related>?,frame
1610,images/synpic57317.jpg,"No. The ventricles are <task_related_visual>symmetrical without evidence of lateral shift of midline structures</task_related_visual>, indicating no mass effect or shift.",CLOSED,PRES,Is there <task_related>mass shift pathology</task_related>?,para
1611,images/synpic57317.jpg,"No. The ventricles are symmetric without <task_related_visual>deviation, indicating no mass shift</task_related_visual>.",CLOSED,PRES,Is/Are there <task_related>mass shift</task_related>?,frame
1612,images/synpic57317.jpg,"No. The <task_related_visual>ventricles are symmetric without displacement of midline structures</task_related_visual>, indicating no mass effect or shift.",CLOSED,PRES,Is there <task_related>any mass shift</task_related>?,freeform
1613,images/synpic57317.jpg,"No. The ventricles are <task_related_visual>symmetrical without evidence of displacement</task_related_visual>, supporting no mass effect or shift.",CLOSED,PRES,<task_related>Is/Are</task_related> there <task_related>mass shift</task_related>?,frame
1617,images/synpic17738.jpg,"No. The <task_related_visual>cardiac silhouette is within normal size limits</task_related_visual>, occupying less than half of the thoracic width.",CLOSED,SIZE,Is the <task_related>heart enlarged</task_related>?,frame
1619,images/synpic17738.jpg,No. The <task_related_visual>cardiac silhouette is within normal size limits</task_related_visual> for the chest X-ray visualized.,CLOSED,SIZE,Is the <task_related>heart enlarged</task_related>?,frame
1620,images/synpic23631.jpg,"axial. <task_related_visual>The head is viewed cross-sectionally from inferior to superior</task_related_visual>, depicting transverse anatomical structures.",OPEN,PLANE,In <task_related>what plane</task_related> is this <task_related>image taken</task_related>?,freeform
1621,images/synpic57317.jpg,"MRI - T1 weighted. The image is an <task_related_visual>MRI T1 weighted image, showing high-resolution brain structures with CSF appearing dark and white matter lighter</task_related_visual>.",OPEN,MODALITY,<task_related>What imaging modality</task_related> is used?,freeform
1623,images/synpic57317.jpg,"Hydrocephalus. The brain MRI shows <task_related_visual>significantly enlarged ventricles</task_related_visual>, more than the normal size, consistent with hydrocephalus.",OPEN,PRES,<task_related>What</task_related> is the <task_related>condition</task_related> in which the <task_related>ventricles</task_related> are <task_related>enlarged</task_related> as seen in this image?,frame
1625,images/synpic57317.jpg,"Hydrocephalus. The image shows <task_related_visual>enlarged ventricles consistent with hydrocephalus</task_related_visual>, visible as <task_related_visual>excessive cerebrospinal fluid in the ventricular system</task_related_visual>.",OPEN,PRES,<task_related>What</task_related> is the <task_related>condition</task_related> in which the <task_related>ventricles are enlarged</task_related> as seen in this image?,frame
1629,images/synpic17738.jpg,"yes. Yes, the <task_related_visual>medial ends of the clavicles are equidistant from the spine</task_related_visual> indicating a posterior-anterior (PA) view.",CLOSED,PLANE,Is this a <task_related>PA film</task_related>?,freeform
1631,images/synpic17738.jpg,"Right upper lobe. There is a <task_related_visual>dense, well-circumscribed mass in the right upper lobe</task_related_visual> of the chest on this X-ray.",OPEN,POS,<task_related>Where</task_related> is/are the <task_related>abnormal mass</task_related> located?,frame
1633,images/synpic17738.jpg,"Right upper lobe. The abnormal mass is located in the upper zone of the right lung, seen as a <task_related_visual>dense, rounded shadow</task_related_visual>.",OPEN,POS,<task_related>Where</task_related> is/are the <task_related>abnormal mass</task_related> located?,frame
1634,images/synpic32970.jpg,No. The chest X-ray reveals <task_related_visual>no multiple lesions</task_related_visual>; <task_related_visual>lung fields appear clear without evident masses or nodules</task_related_visual>.,CLOSED,PRES,Are there <task_related>multiple lesions</task_related> in the <task_related>chest</task_related> of the above patient?,freeform
1635,images/synpic32970.jpg,No. The chest X-ray shows <task_related_visual>clear lung fields without evidence of multiple lesions</task_related_visual>; lungs and pleura appear normal.,CLOSED,PRES,<task_related>Is there</task_related> <task_related>multiple lesions</task_related> in the patient's <task_related>chest</task_related>?,frame
1636,images/synpic32970.jpg,"No. The lungs are <task_related_visual>clear</task_related_visual>, and <task_related_visual>no multiple lesions are evident</task_related_visual>; there is no abnormal cluster or isolated opacities to suggest such lesions.",CLOSED,PRES,Does this patient have <task_related>multiple lesions</task_related> in their <task_related>chest</task_related>?,para
1637,images/synpic32970.jpg,No. The chest X-ray shows <task_related_visual>clear lung fields</task_related_visual> and <task_related_visual>no evidence of multiple lesions</task_related_visual>.,CLOSED,PRES,Is there <task_related>multiple lesions</task_related> in the patient's <task_related>chest</task_related>?,frame
1638,images/synpic31256.jpg,"The azygoesophageal recess is deviated towards the right, aligning along the <task_related_visual>right heart border</task_related_visual>.",OPEN,POS,The <task_related>azygoesophageal recess</task_related> is <task_related>deviated</task_related> in which direction?,freeform
1639,images/synpic31256.jpg,"right. The azygoesophageal recess deviation is to the right, as the <task_related_visual>right paraspinal line is straightened</task_related_visual> and <task_related_visual>deviated away from the spine</task_related_visual>.",OPEN,POS,<task_related>Where</task_related> is the <task_related>azygoesophageal recess deviation</task_related> located?,frame
1640,images/synpic31256.jpg,"right. The <task_related_visual>azygoesophageal recess is deviated towards the right</task_related_visual>. The recess normally runs parallel to the spine, but here it is shifted <task_related_visual>rightward</task_related_visual>.",OPEN,POS,<task_related>Which direction</task_related> is the <task_related>azygoesophageal recess</task_related> deviated?,para
1641,images/synpic31256.jpg,right. The azygoesophageal recess deviation is located on the <task_related_visual>right side of the spine</task_related_visual>; the <task_related_visual>right paraspinal line is displaced laterally</task_related_visual>.,OPEN,POS,<task_related>Where</task_related> is the <task_related>azygoesophageal recess deviation</task_related> located?,frame
1642,images/synpic17145.jpg,"right. The right <task_related_visual>hemidiaphragm is elevated</task_related_visual>, as the <task_related_visual>right side is higher compared to the left on this chest X-ray</task_related_visual>.",OPEN,POS,<task_related>In which side</task_related> is the <task_related>hemidiaphragm elevated</task_related>?,para
1643,images/synpic17145.jpg,"right. The diaphragm elevation is on the <task_related_visual>right side</task_related_visual>, visible as the <task_related_visual>raised right hemidiaphragm compared to the left</task_related_visual>.",OPEN,POS,<task_related>Where</task_related> is the <task_related>diaphragm elevation</task_related> located?,frame
1644,images/synpic17145.jpg,right. The right diaphragm is <task_related_visual>elevated</task_related_visual>. <task_related_visual>Visible height difference with the right hemidiaphragm positioned higher than the left</task_related_visual>.,OPEN,POS,<task_related>Which diaphragm</task_related> is <task_related>elevated</task_related>?,freeform
1645,images/synpic17145.jpg,"right. The right hemidiaphragm appears elevated, as evidenced by its <task_related_visual>higher position relative to the left hemidiaphragm</task_related_visual>.",OPEN,POS,<task_related>Where</task_related> is the <task_related>diaphragm elevation</task_related> located?,frame
1646,images/synpic24248.jpg,"yes. The CT scan shows <task_related_visual>hazy increased attenuation around the colon</task_related_visual>, consistent with pericolonic fat stranding.",CLOSED,PRES,Does the image show <task_related>pericolonic fat stranding</task_related>?,para
1647,images/synpic24248.jpg,"Yes, there is <task_related_visual>increased density adjacent to the colon</task_related_visual>, consistent with <task_related_visual>fat stranding</task_related_visual>.",CLOSED,PRES,Is/Are there <task_related>fat stranding</task_related> in the patient's <task_related>pericolonic region</task_related>?,frame
1648,images/synpic24248.jpg,"yes. Increased <task_related_visual>attenuation around the colon, indicative of inflamed fat</task_related_visual>, is consistent with pericolic fat stranding on this CT scan.",CLOSED,PRES,Is there <task_related>pericolic fat stranding</task_related>?,freeform
1649,images/synpic24248.jpg,"Yes. Yes, there is <task_related_visual>heterogeneous increased attenuation surrounding the colon</task_related_visual>, suggestive of <task_related_visual>fat stranding</task_related_visual>.",CLOSED,PRES,Is/Are there <task_related>fat stranding</task_related> in the patient's <task_related>pericolonic region</task_related>?,frame
1650,images/synpic51426.jpg,"Yes. This is a <task_related_visual>brain MRI, axial view, showing cerebral hemispheres with ventricular system centrally</task_related_visual>.",CLOSED,ORGAN,Is this an <task_related>image of the brain</task_related>?,freeform
1653,images/synpic23631.jpg,"Right posteroinferior cerebellum. Hyperdense area in the <task_related_visual>right cerebellum</task_related_visual>; indicative of a hemorrhage, lesion, or calcification.",OPEN,POS,<task_related>Where</task_related> is the <task_related>abnormality</task_related> located?,frame
1655,images/synpic23631.jpg,Bleeding in the right posteroinferior cerebellum. <task_related_visual>Hyperdense area in the right cerebellum</task_related_visual> consistent with blood suggests <task_related_visual>hemorrhage in that region</task_related_visual>.,OPEN,PRES,<task_related>What is abnormal</task_related> in this <task_related>image</task_related>?,frame
1656,images/synpic53287.jpg,with contrast. Bright enhancement within the <task_related_visual>brain lesion</task_related_visual> suggests the use of <task_related_visual>contrast</task_related_visual> in this MRI.,CLOSED,MODALITY,Is this <task_related>MRI</task_related> with <task_related>contrast</task_related> or <task_related>without contrast</task_related>?,freeform
1657,images/synpic53287.jpg,"with contrast. <task_related_visual>Enhancement of the lesion and vessels after contrast administration</task_related_visual> is visible, confirming the use of contrast in this MRI.",CLOSED,MODALITY,Was this <task_related>MRI</task_related> taken <task_related>with or without contrast</task_related>?,para
1658,images/synpic31394.jpg,"Diffuse. The pulmonary nodules are <task_related_visual>scattered throughout both lung fields</task_related_visual> without a clear lateral preference, indicating a diffuse pattern.",CLOSED,POS,Are the <task_related>pulmonary nodules</task_related> diffuse in the <task_related>chest</task_related> or lateralized to one side?,freeform
1659,images/synpic31394.jpg,"Diffuse. Throughout both lungs, There are <task_related_visual>multiple round and irregular opacities scattered throughout the lung fields bilaterally</task_related_visual>, consistent with diffuse pulmonary nodules.",CLOSED,POS,<task_related>Where</task_related> are the <task_related>pulmonary nodules located</task_related>?,frame
1660,images/synpic31394.jpg,Diffuse. Multiple <task_related_visual>bilateral nodular opacities</task_related_visual> of varying sizes are <task_related_visual>scattered throughout both lungs</task_related_visual> without lateralization.,CLOSED,POS,Is the <task_related>location</task_related> of the <task_related>pulmonary nodules</task_related> diffuse or lateralized to one side?,para
1661,images/synpic31394.jpg,"Diffuse. Throughout <task_related_visual>both lungs</task_related_visual>, <task_related_visual>Numerous well-defined round opacities</task_related_visual> of various sizes are <task_related_visual>visible in all lung fields</task_related_visual> on this chest X-ray.",CLOSED,POS,<task_related>Where</task_related> are the <task_related>pulmonary nodules located</task_related>?,frame
1662,images/synpic33481.jpg,"No. <task_related_visual>Diffuse, bilateral opacities in both the right and left lung fields</task_related_visual> visible, indicating lesions are not confined to one lobe.",CLOSED,POS,Are the <task_related>lesions</task_related> only in <task_related>one lobe</task_related>?,para
1663,images/synpic33481.jpg,"No. The lesions are diffusely distributed across both lungs, not confined to one lobe. There are <task_related_visual>widespread patchy opacities bilaterally</task_related_visual>, indicative of a diffuse pulmonary process.",CLOSED,POS,<task_related>Is/Are</task_related> the <task_related>lesions located</task_related> near/in the <task_related>one lobe</task_related>?,frame
1664,images/synpic33481.jpg,"No. Bilateral <task_related_visual>opacities; diffusely spread across both lungs</task_related_visual>, no single lobe confinement, suggesting a more generalized pulmonary process.",CLOSED,POS,Are the <task_related>opacities</task_related> confined to <task_related>one lung lobe</task_related>?,freeform
1665,images/synpic33481.jpg,No. Lesions are <task_related_visual>bilaterally distributed across multiple lobes</task_related_visual>; they are not confined to just <task_related_visual>one lobe</task_related_visual>.,CLOSED,POS,<task_related>Is/Are the lesions</task_related> located near/in the <task_related>one lobe</task_related>?,frame
1666,images/synpic29771.jpg,No. The <task_related_visual>lesion does not show contrast enhancement; it has homogenous density comparable to the surrounding tissue</task_related_visual>.,CLOSED,COLOR,Is the <task_related>lesion</task_related> in the image <task_related>enhancing</task_related>?,para
1667,images/synpic29771.jpg,No. The lesion is not demonstrating contrast enhancement; it appears uniform with <task_related_visual>no hyperdense or hypodense areas indicating enhancement</task_related_visual>.,CLOSED,COLOR,Is/Are the <task_related>lesion</task_related> <task_related>enhancing</task_related>?,frame
1668,images/synpic29771.jpg,No. The lesion shows <task_related_visual>uniform density without evidence of contrast enhancement</task_related_visual> on the abdominal CT scan.,CLOSED,COLOR,Is the <task_related>mass</task_related> <task_related>contrast-enhancing</task_related>?,freeform
1669,images/synpic29771.jpg,No. The lesion is not demonstrating <task_related_visual>contrast enhancement</task_related_visual>; it appears <task_related_visual>homogeneous without hyperintense regions</task_related_visual> indicative of enhancement on this CT image.,CLOSED,COLOR,Is/Are the <task_related>lesion</task_related> <task_related>enhancing</task_related>?,frame
1670,images/synpic20626.jpg,"Left cerebellum. In the <task_related_visual>left cerebellar hemisphere</task_related_visual>, there is a <task_related_visual>well-circumscribed hyperintense lesion</task_related_visual> on this MRI T1-weighted image with contrast.",OPEN,POS,<task_related>Where</task_related> is the <task_related>lesion located</task_related>?,freeform
1671,images/synpic20626.jpg,"Left cerebellum. Hyperintense mass in the <task_related_visual>left cerebellar hemisphere</task_related_visual>, suggesting a lesion in this location.",OPEN,POS,<task_related>Where</task_related> is/are the <task_related>lesion</task_related> located?,frame
